,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count
956,"Congrats #Ghana ❤️⚘️
Get your lucky #NFT cards from the link in bio ☝️☝️☝️☝️now.
I think its price will rise 💪🏼📉💸 https://t.co/5vMhjx8SfX  @opensea
#FIFAWorldCupQatar2022 #NFTCommunity #NFTs https://t.co/6XfLxwfrMX",congrats ghana get your lucky nft cards from the link in bio now think its price will rise fifaworldcupqatar2022 nftcommunity nfts ,0.3333333333333333,0.8333333333333334,positive,0.0,0.754,0.246,0.7351,131,21
957,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/NUmP4MsDFf #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/vr5RAtvf6d,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
958,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/x5rRVUrEWc #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/qxR4mvYs5e,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
959,"32 unbroken passes ending in a goal. #AddoBall🥰✌🏽🤣🤣 #Ghana 🇬🇭 ♥ 

#goalofthetournament #FIFAWorldCupQatar2022 #SSFootball #CitiSports #joysports #GTVSports #peacepowersports #peacefm #MaxTV #CristianoRonaldo https://t.co/BSAOIAYeav",32 unbroken passes ending in goal addoball ghana goalofthetournament fifaworldcupqatar2022 ssfootball citisports joysports gtvsports peacepowersports peacefm maxtv cristianoronaldo ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,181,18
960,"The Committee consequently chose to increase the policy rate in order to continue to underpin inflation expectations.

Following the increase in the policy rate, his means cost of borrowing is expected to go up further. #Inflation #Ghana",the committee consequently chose to increase the policy rate in order to continue to underpin inflation expectations following the increase in the policy rate his means cost of borrowing is expected to go up further inflation ghana,-0.03333333333333333,0.3333333333333333,positive,0.0,0.884,0.116,0.5574,231,37
961,"Why not ? Come on #Ghana 

#QatarWorldCup2022 
🇬🇭 🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭 https://t.co/x6BlIcJikj",why not come on ghana qatarworldcup2022 ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,40,6
962,"#Ghana, #Morocco, #Tunisia, #Cameroun. 

That is the tweet.", ghana morocco tunisia cameroun that is the tweet ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,50,8
963,Not only did Ghana 🇬🇭 win the game but they stayed behind voluntarily and cleaned the stadium after the match #Ghana https://t.co/akjfhnHnDX,not only did ghana win the game but they stayed behind voluntarily and cleaned the stadium after the match ghana ,0.0,0.625,positive,0.0,0.888,0.112,0.34,113,20
964,"I sincerely hope Portugal wins this match though. I still have a grudge agains Luis Suárez: He cost #Ghana the 2010 #WorldCup.

#Qatar2022
#WorldCup2022 
#FIFAWorldCup",i sincerely hope portugal wins this match though still have grudge agains luis su rez he cost ghana the 2010 worldcup qatar2022 worldcup2022 fifaworldcup,0.4,0.35,positive,0.0,0.673,0.327,0.8658,153,24
965,Kenya-based NCBA Group seeks new markets for mobile banking services #SubSaharanAfrica #Ethiopia #Kenya #Vodacom #Tanzania #Ghana #Rwanda #Coted'Ivoire #Safaricom #Uganda #MobileBanking #MTN #MShwari #DemocraticRepublicofCongo #Fintech #NCBAGroup https://t.co/4wFCmsnBsq https://t.co/IxQscxIsVe,kenya based ncba group seeks new markets for mobile banking services subsaharanafrica ethiopia kenya vodacom tanzania ghana rwanda coted ivoire safaricom uganda mobilebanking mtn mshwari democraticrepublicofcongo fintech ncbagroup ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,231,28
966,Representing the team. Forward ever! #siboat #agripreneur #climatechange #ghana #aiscarecrow #drone #cropprotection #gcic https://t.co/FqRbTeI6fP,representing the team forward ever siboat agripreneur climatechange ghana aiscarecrow drone cropprotection gcic ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,112,13
967,"Eiii, those last 10 minutes of the #KORGHA Match...

The oooohs,

The Aaaahs,

The Sweet Victory

The Celebration!

#Qatar2022 #HiveTribe #HiveImpact #Ghana #Korea #WorldCup #GoBlackStars #GoGhana https://t.co/cnaFVFbLg3",eiii those last 10 minutes of the korgha match the oooohs the aaaahs the sweet victory the celebration qatar2022 hivetribe hiveimpact ghana korea worldcup goblackstars goghana ,0.175,0.35833333333333334,positive,0.0,0.893,0.107,0.4588,176,26
968,"Amazing Offers! Buy a 3-bedroom House in Ghana on a Budget 
For more, visit our YouTube channel: The Greens Ghana Investment Properties.
https://t.co/XEbMDagnCZ 
Video Credit: Steven Ndukwu
*
*
*
#thegreensghana #realestate #realestateghana #WorldcupQatar2022 #Qatar2022 #Ghana https://t.co/ntlfEsZLkV",amazing offers buy 3 bedroom house in ghana on budget for more visit our youtube channel the greens ghana investment properties video credit steven ndukwu thegreensghana realestate realestateghana worldcupqatar2022 qatar2022 ghana ,0.4000000000000001,0.4666666666666666,positive,0.0,0.814,0.186,0.7506,231,31
969,"Are you searching for a modern, unique and exact like you dreamt about professional Landscape Design for your backyard or frontyard?
Contact Me: https://t.co/4o3FGtVn32
#landscapedesign #PMSIDontWantToOverreactBUT #pooldesign #Ghana #patiodesign #frontyard #backyarddesign https://t.co/BPJ6lkhyNf",are you searching for modern unique and exact like you dreamt about professional landscape design for your backyard or frontyard contact me landscapedesign pmsidontwanttooverreactbut pooldesign ghana patiodesign frontyard backyarddesign ,0.23124999999999998,0.41250000000000003,positive,0.0,0.918,0.082,0.3612,237,29
970,"Ghana is awesome
 #awesome #Ghana
https://t.co/akYnRQMKZ9",ghana is awesome awesome ghana ,1.0,1.0,positive,0.0,0.268,0.732,0.8481,31,5
971,#Ghana fans watching #PORURU hoping Suarez doesn’t get injured #revenge #Qatar2022 https://t.co/HWukgBcR14, ghana fans watching poruru hoping suarez doesn get injured revenge qatar2022 ,0.0,0.0,negative,0.361,0.473,0.166,-0.5106,78,11
972,@mistameister @nana_agyepong_ Exactly why can’t they do this in #Ghana without a camera 🎥 recording next news 🗞️ story will be when they return to SHIT IN THE GUTTERS in #Ghana or piss in them this guy left a building with a toilet 🚽 to do this. I’m in the car 🚗 taking his photo. https://t.co/nLOe1Sr114, agyepong exactly why can they do this in ghana without camera recording next news story will be when they return to shit in the gutters in ghana or piss in them this guy left building with toilet to do this m in the car taking his photo ,0.0033333333333333314,0.21000000000000002,negative,0.125,0.875,0.0,-0.743,238,47
973,"HEADSUP WEST AFRICA! It's just 3 days to go to our Forensic DNA Workshop in Accra, with Prof. Bruce Budowle. Our #MyVoiceForJustice 2022 Nominee @YA1894 has welcomed him to the buzzing capital of Ghana &amp; we look forward to catching up there.
#Ghana #forensicscience #DNAevidence https://t.co/ieMruA1Aie",headsup west africa it just 3 days to go to our forensic dna workshop in accra with prof bruce budowle our myvoiceforjustice 2022 nominee has welcomed him to the buzzing capital of ghana amp we look forward to catching up there ghana forensicscience dnaevidence ,0.6,0.9,positive,0.0,0.946,0.054,0.34,262,44
974,"This is for Muhammad Kudus, that's Africa's golden child. #Ghana Ghana",this is for muhammad kudus that africa golden child ghana ghana,0.3,0.5,neutral,0.0,1.0,0.0,0.0,63,11
975,"Its time for Ghana 🇬🇭 to Pick💀uP
South 🇰🇷 Korea's  Coffin ⚰️
Kick off their Shoes &amp; Dance with the Death🕺🏿

#ghanavskorea #GHA #Qatar2022 #QatarWorldCup2022 
#SouthKorea #Ghana https://t.co/2JPoLQpgrZ",its time for ghana to pick up south korea coffin kick off their shoes amp dance with the death ghanavskorea gha qatar2022 qatarworldcup2022 southkorea ghana ,0.0,0.0,negative,0.14,0.86,0.0,-0.5994,157,25
976,"What a game, till the last moment #SouthKorea not give up but ones who played better will win. congratulations to team #Ghana what a win ✌🏻 https://t.co/Cp2bTpii83",what game till the last moment southkorea not give up but ones who played better will win congratulations to team ghana what win ,0.34,0.35333333333333333,positive,0.0,0.442,0.558,0.9769,129,23
977,🤣🤣😂🤣🤣🤣😂🤣🤣😂😂🤣😅 #CopyCats y’all also copy #Japan #Racism &amp; #colorism too in #Ghana #IsaidWhatisaid 🤦🏾‍♀️ maybe fix that one day 😂 she’s correct by the way very correct but y’all HATE #Truth https://t.co/NMVhbPJrOP, copycats all also copy japan racism amp colorism too in ghana isaidwhatisaid maybe fix that one day she correct by the way very correct but all hate truth ,-0.30000000000000004,0.6,negative,0.214,0.703,0.083,-0.6858,156,28
978,"I hope #Ghana will send #Uruguay home!
Revenge after being rubbed a few years ago.
#WorldCup2022",i hope ghana will send uruguay home revenge after being rubbed few years ago worldcup2022,-0.2,0.1,negative,0.186,0.656,0.158,-0.128,89,15
979,"Wanna visualize how your backyard, garden, swimming pool would look like?
Contact Me: https://t.co/bht8T55eim
#3dlandscapedesign #MondayMotivation #frontyard #modernhouse #Ghana #visualization #exteriorrendering https://t.co/fZwEbEtLiZ",wanna visualize how your backyard garden swimming pool would look like contact me 3dlandscapedesign mondaymotivation frontyard modernhouse ghana visualization exteriorrendering ,0.0,0.0,positive,0.0,0.884,0.116,0.3612,177,20
980,"Back to the noodle chronicles with this #4licks super delicious noodles stir fry with grilled tuna👌😋
#greeneatsgh #salads #haveityourway #accrarestaurant #accra #ghana #vegetarian #vegan #buildyourownsalad #healthyfood https://t.co/Vw45DLYi0m",back to the noodle chronicles with this 4licks super delicious noodles stir fry with grilled tuna greeneatsgh salads haveityourway accrarestaurant accra ghana vegetarian vegan buildyourownsalad healthyfood ,0.4444444444444444,0.5555555555555555,positive,0.0,0.759,0.241,0.8225,206,26
981,"New Post on #Deeper !
'Twitter Trends #Ghana '
Click here for the post↓ https://t.co/CBwr5VsW2H",new post on deeper twitter trends ghana click here for the post ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,64,12
982,Time for that payback team #Ghana ....get back what they stole from you!!! #WorldCup2022 https://t.co/ZDxicQVofs,time for that payback team ghana get back what they stole from you worldcup2022 ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,80,14
983,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/NUmP4MsDFf #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/ufr6IOjrC3,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
984,Make the best of the world cup. Increase your winning chances with predictions by Prediktr #Qatar2022 #FIFAWorldCup Try for 14days for free https://t.co/x5rRVUrEWc #QatarWorldCup2022 #Ghana #SouthKorea #MatchDay #TrendingNow https://t.co/B0QrCtwgEC,make the best of the world cup increase your winning chances with predictions by prediktr qatar2022 fifaworldcup try for 14days for free qatarworldcup2022 ghana southkorea matchday trendingnow ,0.6333333333333333,0.6166666666666667,positive,0.0,0.595,0.405,0.9325,193,27
985,"We love how Mohammed Salisu Abdul Karim ""carried"" us to the next stage of the competition. Congratulations to the @GhanaBlackstars  on winning today's match against South Korea!

#BlackStars #Qatar2022 #QatarWorldCup2022 #Ghana #ghanavssouthkorea #Salisu https://t.co/WUuZmzUj4E",we love how mohammed salisu abdul karim carried us to the next stage of the competition congratulations to the on winning today match against south korea blackstars qatar2022 qatarworldcup2022 ghana ghanavssouthkorea salisu ,0.3333333333333333,0.45,positive,0.0,0.716,0.284,0.91,224,32
986,"Congratulations ghana 🇬🇭 on this great win 🏆 
#FIFAWorldCup #FIFAWorldCupQatar2022 #Qatar2022 #ghana #SouthKorea https://t.co/Ejj8omhKPT",congratulations ghana on this great win fifaworldcup fifaworldcupqatar2022 qatar2022 ghana southkorea ,0.8,0.575,positive,0.0,0.389,0.611,0.927,102,11
987,"Top Reasons to Accept #Bitcoin Payments in 2023

#BTC is the only HOPE for developing countries like; #Haiti, #ElSalvador, #CAR, #Nigeria, #Kenya, #Ghana to escape economic oppression. If you agree, consider follow @Bitcoin_xoe and retweeting this.

https://t.co/QgxZM3aXQc",top reasons to accept bitcoin payments in 2023 btc is the only hope for developing countries like haiti elsalvador car nigeria kenya ghana to escape economic oppression if you agree consider follow xoe and retweeting this ,0.2333333333333333,0.5666666666666667,positive,0.0,0.682,0.318,0.9001,222,36
988,"If you are looking for a professional architect to plan &amp; design your Shipping container project?
Contact Me: https://t.co/7E3gxnUezN
#shippingcontainer #Brazil #home #Ghana #apartment #container #house https://t.co/SCOzUZuuIy",if you are looking for professional architect to plan amp design your shipping container project contact me shippingcontainer brazil home ghana apartment container house ,0.1,0.1,neutral,0.0,1.0,0.0,0.0,170,24
989,Updated trending words in the United Kingdom! #Uruguay #Ghana #KORGHA #BoohooCyberMonday #Jill  https://t.co/IdWDlD2bGC,updated trending words in the united kingdom uruguay ghana korgha boohoocybermonday jill ,0.0,0.0,positive,0.0,0.797,0.203,0.4215,89,12
990,"https://t.co/dibm2hYmTz

Brazil, #ghana #BAT #PeterObi", brazil ghana bat peterobi,0.0,0.0,neutral,0.0,1.0,0.0,0.0,26,4
991,"What a win for Ghana! The boys showed so much determination.Congratulations to the Ghana Black Stars 🇬🇭 🇬🇭 🇬🇭 

#Ghana #BlackStars #kudus #JordanAyew #Qatar2022 https://t.co/fu5ctacYEW",what win for ghana the boys showed so much determination congratulations to the ghana black stars ghana blackstars kudus jordanayew qatar2022 ,0.2777777777777778,0.3444444444444445,positive,0.0,0.622,0.378,0.8988,142,21
992,Not Uber asking me to tip my driver for a 4 mins ride that cost GHS 13😂😂😂. I think they should also add “discount the rider” - I want to see something 😕#ghanablackstars #Ghana #ghanavssouthkorea,not uber asking me to tip my driver for 4 mins ride that cost ghs 13 think they should also add discount the rider want to see something ghanablackstars ghana ghanavssouthkorea,0.0,0.0,positive,0.0,0.957,0.043,0.0772,176,31
993,"Ghana looking for blessings not revenge, says coach - Ghana #Ghana -  https://t.co/IJg6HdMbZB",ghana looking for blessings not revenge says coach ghana ghana ,0.0,0.0,positive,0.0,0.56,0.44,0.7412,63,10
994,"GHANA 🇬🇭 VRS SOUTH KOREA MATCH LATEST : Bishop obinim  reaction,Black stars to ….kudus mohammed #blackstars     #ghanablackstars  #fifaworldcupqatar2022   #ghana   #teamghana #gfa #qatar2022  #worldcup2022 #ghanafootballassociation  #obinim      #ghanavssouthkorea #kudusmohammed https://t.co/3g7lDmGIo2",ghana vrs south korea match latest bishop obinim reaction black stars to kudus mohammed blackstars ghanablackstars fifaworldcupqatar2022 ghana teamghana gfa qatar2022 worldcup2022 ghanafootballassociation obinim ghanavssouthkorea kudusmohammed ,0.16666666666666669,0.6666666666666667,neutral,0.0,1.0,0.0,0.0,244,26
